run,type,sandbox_idle_timeout_s,ablate,sandbox_cold_start_s,rate_per_min,think_snr,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,300,,30.0,2.0,0.0,lease,6,599,444,24,0.05128205128205128,0.17391304347826086,444,172.83673003971205,3656.584657088871,14.808628603662095,600.0000000000005,0,638,0,0,0,0.011472538313508097,0.40028449747532974,4252154802.0192122,0.0,0,1504.4335807764342,1148.3508684408653,598200.0,5325.661305196772,236,21,0.3987304003362149,0.42880044012267593,0.5362883063973064,0.28097276205217825,242.1818181818182,0.42
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,300,,30.0,2.0,0.0,lease,7,747,538,10,0.01824817518248175,0.05649717514124294,538,159.01009332169224,2463.882470846028,34.7155405284205,600.0000000000005,0,602,0,0,0,0.0025802864948207853,0.31796266067047846,3224637859.5174384,98.66299892792767,0,1380.4386385878727,1297.0439095546476,838800.0,5904.356327501642,230,15,0.400264328886292,0.409302305286886,0.592950558420746,0.29038413223388126,293.45454545454544,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=8,lease,300,,30.0,2.0,0.0,lease,8,803,599,30,0.04769475357710652,0.1686046511627907,599,95.28783313892654,3682.7807004073816,1.2567602389392325,600.0000000000005,0,844,1,0,0,0.018440696551957087,0.42341990063683865,4942340815.597136,0.0,0,860.9394100122956,819.4821015390203,759600.0,10926.045546130832,252,3,0.3748734826075871,0.403793094139449,0.571623976447164,0.2811285299926161,326.72727272727275,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=9,lease,300,,30.0,2.0,0.0,lease,9,814,610,27,0.0423861852433281,0.15606936416184972,610,135.41880172349897,3603.880286599081,12.977938681406485,600.0000000000005,0,884,0,0,0,0.007346320113903088,0.2980807866953719,4492544837.545971,51.149579559537074,1,708.8355270112139,669.2964203590977,722400.0,12554.622915458007,265,10,0.35925527155846065,0.38131605880569724,0.6055730437953251,0.30596900579697245,332.72727272727275,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.0_seed=10,lease,300,,30.0,2.0,0.0,lease,10,674,556,9,0.01592920353982301,0.072,556,153.075490234813,2111.8214455524253,11.765695385881319,600.0000000000005,0,349,0,0,0,0.0064661021148783426,0.23231727111783113,3380302828.422038,126.81531492054364,0,1425.1495451102412,1353.9702421386498,594000.0,10178.473801299091,227,3,0.4779732784540796,0.4886371325992529,0.5906475901401839,0.3201471715648861,303.2727272727273,0.45
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=1,lease,300,,30.0,2.0,0.9,lease,1,626,510,3,0.005847953216374269,0.013605442176870748,510,288.26747085769034,1822.7766468275363,30.63888151320173,600.0000000000005,0,203,3,0,0,0.005714504811320926,0.2755119600681258,2684463341.982535,168.4570827991838,0,1420.789995574701,944.044829691298,804000.0,7104.428791416431,310,19,0.5635258643146597,0.566121495255136,0.6624351164529915,0.3230313310148694,278.1818181818182,0.46
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=2,lease,300,,30.0,2.0,0.9,lease,2,702,532,11,0.020257826887661142,0.07913669064748201,532,244.9110163810135,2088.2047653618697,18.88636997864678,600.0000000000005,0,436,1,0,0,0.003643812454909435,0.29492677848881715,3085889688.796157,0.0,0,1381.2675350027093,943.3965658825387,733800.0,10060.945254436392,256,21,0.43896958444053163,0.4521166001922389,0.6246325983310671,0.3365214338689248,290.1818181818182,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=3,lease,300,,30.0,2.0,0.9,lease,3,768,570,18,0.030612244897959183,0.1069182389937107,570,95.99394591629539,2372.400499439193,9.283904442514707,600.0000000000005,0,590,0,0,0,0.004299851796365794,0.39036192395083835,4146668437.7668524,917.2330012846064,1,1094.7188369347773,566.0315707424731,769200.0,6297.949908316232,254,26,0.4335643265373597,0.45259385087080245,0.560744842649249,0.3035147598270169,310.90909090909093,0.47
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=4,lease,300,,30.0,2.0,0.9,lease,4,753,610,5,0.008130081300813009,0.031055900621118012,610,126.26168306337127,2018.774332360507,11.686439890723426,600.0000000000005,0,228,0,0,0,0.0032614916991002816,0.25002944449726955,3859236093.4021363,0.0,0,832.8837219267539,589.0711458509061,696600.0,3203.523268799847,208,20,0.5314819343338949,0.5369021472070573,0.5910845433542153,0.34120701183724783,332.72727272727275,0.45
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=5,lease,300,,30.0,2.0,0.9,lease,5,961,713,30,0.040376850605652756,0.15306122448979592,713,71.52305427350439,3615.8786246801915,18.91604079349953,600.0000000000005,0,1190,0,0,0,0.012103417800179326,0.2453478297349176,4135060281.8968987,0.0,0,961.190613077679,956.4677949989682,834000.0,9448.097875229378,260,5,0.3691217140041211,0.39025870223942205,0.6768431906363312,0.3699220326053199,388.90909090909093,0.6
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=6,lease,300,,30.0,2.0,0.9,lease,6,626,469,17,0.03497942386831276,0.11805555555555555,469,211.0339275863571,3099.9879138071497,6.484556550275085,600.0000000000005,0,638,1,0,0,0.010507973065936494,0.4271957661207774,4696910682.841573,41.28630508572928,1,1534.894463098724,1072.2471565303658,617400.0,7095.050587577802,227,24,0.4024562016885236,0.4234456722962088,0.5245759496932466,0.2804870246703353,255.81818181818184,0.44
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=7,lease,300,,30.0,2.0,0.9,lease,7,761,572,5,0.008665511265164644,0.026881720430107527,572,181.5841790468968,2159.372836481087,21.99102478549656,600.0000000000005,0,545,3,0,0,0.004843386268555623,0.293892151056651,3235949165.269165,148.92849026274234,1,1447.804659018961,1355.2141493351241,819000.0,6856.260094092192,219,17,0.4323590255920466,0.4377406010500154,0.5962821002452409,0.30235752965923945,312.0,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=8,lease,300,,30.0,2.0,0.9,lease,8,814,618,13,0.020602218700475437,0.07647058823529412,618,160.2166881308658,3610.8889502748657,12.409015185673868,600.0000000000005,0,759,0,0,0,0.013085166287487624,0.4091320116191404,4696670550.723694,459.59081464500923,1,1312.5935444451857,1007.6311793614741,833400.0,9576.47675471906,291,6,0.4139740416803563,0.42403166103722956,0.6114953261217949,0.31362850908948986,337.0909090909091,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=9,lease,300,,30.0,2.0,0.9,lease,9,846,618,30,0.046296296296296294,0.16574585635359115,618,165.13048890899972,3137.588448644148,46.33733099616933,600.0000000000005,0,898,1,0,0,0.011463905377087543,0.24217891568750274,2474016207.3787074,0.0,0,688.1810905941859,670.9896569397443,837600.0,16341.556695172832,296,5,0.35356816510340566,0.37320394616670294,0.7095743386994949,0.3013928693450114,337.0909090909091,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=30.0_rate_per_min=2.0_think_snr=0.9_seed=10,lease,300,,30.0,2.0,0.9,lease,10,676,560,7,0.012345679012345678,0.056451612903225805,560,227.35309979573617,1925.8627146559634,23.352604980368707,600.0000000000005,0,294,1,0,0,0.003963294375880786,0.2112789043867615,2602539031.079296,0.0,0,1265.823720052122,1122.3882254472735,681000.0,7728.679279765447,261,5,0.54520526802936,0.5555967502329747,0.6469370549242425,0.34125465567996555,305.45454545454544,0.47
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=1,lease,300,,90.0,2.0,0.0,lease,1,601,470,6,0.012605042016806723,0.04411764705882353,470,178.87670777210178,2053.8379300063,9.15663330452449,600.0000000000005,0,332,0,0,0,0.0027844513860965977,0.295692509182621,4425773759.61919,0.0,0,1568.8383072195336,424.7715220814832,758400.0,5955.659565371178,268,30,0.5090407293942506,0.5188071374971951,0.5447109488555426,0.3208159596694501,256.3636363636364,0.4
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=2,lease,300,,90.0,2.0,0.0,lease,2,658,465,17,0.035269709543568464,0.14049586776859505,465,152.35762543302417,2502.4977147629925,7.806407219120474,600.0000000000005,0,554,0,0,0,0.009321771359794569,0.27516380641466065,3612082242.5930376,0.0,0,1297.7245098036205,295.15290707347026,738600.0,9312.47132284789,239,23,0.381989572664289,0.39741958654575105,0.5382183663720539,0.3358626604303497,253.63636363636365,0.42
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=3,lease,300,,90.0,2.0,0.0,lease,3,749,538,30,0.0528169014084507,0.1830065359477124,538,88.10273592008957,3637.3105438687203,2.71080450660883,600.0000000000005,0,684,0,0,0,0.022880796814675353,0.345590324568129,4234965505.3270845,0.0,0,894.9651910005721,477.58769108486854,752400.0,4961.937185048719,265,16,0.39486523099019,0.42105539710581275,0.5352043506903976,0.3207107108768528,293.45454545454544,0.47
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=4,lease,300,,90.0,2.0,0.0,lease,4,664,516,9,0.017142857142857144,0.05333333333333334,516,106.74694159086437,2135.966352608562,0.8770382694802382,600.0000000000005,0,356,0,0,0,0.015323662819546814,0.277226334695926,4513337839.324432,0.0,0,806.9426496220676,423.92178830861735,684000.0,2908.1599283390346,216,17,0.48360326431270506,0.49181701479570333,0.49641154924647113,0.33830789078295975,281.45454545454544,0.4
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=5,lease,300,,90.0,2.0,0.0,lease,5,947,679,41,0.05694444444444444,0.20707070707070707,679,66.31910211326704,4406.6834850393525,16.171256913454556,600.0000000000005,0,1315,1,0,0,0.01832289787264228,0.18582457291336377,4631813970.548188,0.0,0,487.7785502331482,485.09821205543665,868200.0,15982.683578539836,297,3,0.3353271058880969,0.3626565652504575,0.6569011868889213,0.3774992857369731,370.3636363636364,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,300,,90.0,2.0,0.0,lease,6,604,440,20,0.043478260869565216,0.15748031496062992,440,159.8622063444849,3643.9135064135135,10.17340075210239,600.0000000000005,0,672,0,0,0,0.011219850711762402,0.36916709893891475,4614591076.012479,0.0,0,946.4381412906664,696.3966399587738,574200.0,5365.955823709065,231,16,0.39201829281195816,0.417607576186202,0.5125167715496309,0.3042200178245674,240.0,0.41
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,300,,90.0,2.0,0.0,lease,7,720,502,18,0.03461538461538462,0.10285714285714286,502,140.0162661832892,2450.531476572949,1.853308282038884,600.0000000000005,0,676,0,0,0,0.008259498489526913,0.26380678764780524,3917036248.3060493,0.0,0,1829.661211479302,1748.4571439607864,789000.0,7450.906424368159,227,13,0.38911850145289184,0.4025554198641855,0.531668825818279,0.3422707688380817,273.8181818181818,0.45
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=8,lease,300,,90.0,2.0,0.0,lease,8,783,563,37,0.06166666666666667,0.21686746987951808,563,96.18731687432637,3711.213434428402,2.9550378765632814,600.0000000000005,0,908,0,0,0,0.019262022758203837,0.414322596245171,4397562562.624944,0.0,0,981.3731214986444,847.3566521720181,740400.0,10142.732139773976,240,2,0.36791451646015333,0.4025323524817208,0.5669896370718402,0.3043900538955017,307.0909090909091,0.46
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=9,lease,300,,90.0,2.0,0.0,lease,9,805,583,38,0.061191626409017714,0.21468926553672316,583,135.49113359949376,3757.453433465997,14.39462237235529,600.0000000000005,0,951,1,0,0,0.009163475339852114,0.2389419550754636,4058002708.4190507,0.0,0,983.5720896821575,967.4531447856652,724800.0,10885.381809956318,260,6,0.360458251228102,0.3942078307942605,0.6088001665938229,0.3364683732871589,318.0,0.51
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.0_seed=10,lease,300,,90.0,2.0,0.0,lease,10,641,509,10,0.019267822736030827,0.08771929824561403,509,130.76240579106707,2144.3016422199075,6.603703881950111,600.0000000000005,0,424,0,0,0,0.006811197021161748,0.21765558741600632,4144312419.0436773,0.0,0,1446.1859456735147,1167.1674146384428,514200.0,10466.57398934989,210,5,0.44631483920639525,0.4603807917523159,0.5226228936723,0.3624139662522228,277.6363636363636,0.4
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=1,lease,300,,90.0,2.0,0.9,lease,1,587,454,6,0.013043478260869565,0.045454545454545456,454,257.23515788750797,2147.9270788200733,18.46245578272328,600.0000000000005,0,345,0,0,0,0.0025489657639489022,0.2615664130194843,3381381889.7387643,0.0,0,2289.7873810601986,1092.911941384412,795000.0,6262.1794635717315,297,10,0.5030116563114774,0.5096922273134319,0.5832544609638047,0.3365423213071946,247.63636363636365,0.41
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=2,lease,300,,90.0,2.0,0.9,lease,2,666,474,14,0.028688524590163935,0.11290322580645161,474,184.5995544181153,2680.1939996844935,9.388431666087985,600.0000000000005,0,566,0,0,0,0.003716505572546929,0.2580364559249564,3371210712.3508706,0.0,0,1278.9356692669996,644.5170008651071,687000.0,8857.461318288722,241,17,0.38221083575623527,0.39806764458786886,0.5542042324770138,0.3497228890927215,258.54545454545456,0.44
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=3,lease,300,,90.0,2.0,0.9,lease,3,743,522,30,0.05434782608695652,0.18666666666666668,522,85.60948576406236,2541.9666824705723,15.913399680028682,600.0000000000005,0,688,0,0,0,0.010606511259736818,0.39024146105057633,4136488782.686329,0.0,0,795.4001543439178,300.3448211697321,707400.0,6149.658456979152,236,21,0.39806974755188496,0.42807018930492974,0.5152984577222546,0.2990656491205849,284.72727272727275,0.44
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=4,lease,300,,90.0,2.0,0.9,lease,4,694,541,10,0.018148820326678767,0.06622516556291391,541,110.38276757804124,2238.32139126797,5.52856347863128,600.0000000000005,0,332,0,0,0,0.011412792469360352,0.21113136940664656,4836158058.009024,0.0,0,926.0918545090349,455.484062965508,651000.0,3627.919504849943,204,19,0.49691463377332723,0.507253603631632,0.5172823194120695,0.37104093050300657,295.0909090909091,0.41
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=5,lease,300,,90.0,2.0,0.9,lease,5,919,662,43,0.06099290780141844,0.21608040201005024,662,81.78295203699622,3759.763387215709,16.309772164813605,600.0000000000005,0,1254,0,0,0,0.020603403973398382,0.17750170555102052,4563177050.708818,0.0,0,936.5758057821104,934.332754626491,772200.0,9892.466483388316,255,3,0.3630839073359352,0.39122392385715415,0.632336053232647,0.40900203263177615,361.0909090909091,0.56
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=6,lease,300,,90.0,2.0,0.9,lease,6,611,447,23,0.04893617021276596,0.16428571428571428,447,206.89522758635712,3643.409585464202,6.217373696539934,600.0000000000005,0,664,0,0,0,0.019667051036367383,0.3709851723847371,4504536961.373226,0.0,0,1571.652493618532,1177.620458843448,590400.0,6395.6757694186035,221,11,0.39427751174706255,0.4214071222753302,0.48910722074915824,0.3214860962414625,243.81818181818184,0.42
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=7,lease,300,,90.0,2.0,0.9,lease,7,717,504,13,0.025145067698259187,0.07514450867052024,504,143.99075003002804,2315.9677893132307,16.667712711591193,600.0000000000005,0,650,1,0,0,0.005921194297967388,0.2667221143265689,3732379973.1503677,0.0,0,1120.3375494155516,1060.0234927755137,774600.0,7442.111659594117,205,15,0.4077436226425845,0.4160836495606476,0.5292964095239252,0.32101899534707723,274.90909090909093,0.43
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=8,lease,300,,90.0,2.0,0.9,lease,8,763,557,19,0.03298611111111111,0.10975609756097561,557,121.83729776150358,3718.677788680764,0.0888666579377815,600.0000000000005,0,798,0,0,0,0.02537697538852412,0.3822819225108447,6110591092.368446,0.0,0,1314.9698966183555,1178.3450639992034,747600.0,10527.491508873052,272,4,0.3994329555394669,0.4145045226639821,0.5130828074373543,0.36841022636450776,303.8181818181818,0.46
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=9,lease,300,,90.0,2.0,0.9,lease,9,802,566,40,0.066006600660066,0.22346368715083798,566,144.4444568752847,4056.5237780322254,13.90372460636748,600.0000000000005,0,1034,0,0,0,0.007242334156531593,0.28750080336010675,3519687472.4026484,0.0,0,704.8995878046712,688.3478291761872,844200.0,13347.537442775847,276,3,0.3428099164425331,0.377521550683569,0.6309834939458691,0.30506643345119544,308.72727272727275,0.51
type=lease_sandbox_idle_timeout_s=300_ablate=_sandbox_cold_start_s=90.0_rate_per_min=2.0_think_snr=0.9_seed=10,lease,300,,90.0,2.0,0.9,lease,10,661,533,8,0.014787430683918669,0.06779661016949153,533,148.8232780242297,2165.6389865391957,5.07530414378712,600.0000000000005,0,398,0,0,0,0.0074088205005835685,0.16177059081714154,3697595182.583319,0.0,0,1179.4910081564437,927.5817609062192,645600.0,8611.626935569024,248,5,0.5029948874811535,0.5131045700351068,0.5461904962930588,0.37620433797376757,290.72727272727275,0.42
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=1,lease,300,prewarm,3.0,2.0,0.0,lease,1,652,548,2,0.0036363636363636364,0.012903225806451613,548,186.80970698846068,1691.1006613077639,39.928958662977955,600.0000000000005,0,112,1,0,0,0.0011172821705203106,0.35092214166057883,2362963418.260741,0.0,0,752.5536030625876,241.03354535522612,822000.0,5192.648964151296,300,84,0.6379350560569492,0.6415850870124117,0.6860858225281663,0.2905244404356019,298.90909090909093,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=2,lease,300,prewarm,3.0,2.0,0.0,lease,2,737,580,4,0.00684931506849315,0.028169014084507043,580,298.87006529228915,2031.618055570381,62.15395651786107,600.0,0,285,3,0,0,0.00414095904967795,0.3093415949434838,1021257206.4068998,0.0,0,928.9195937067873,584.6545837951721,780600.0,9036.49844969213,252,33,0.474712461790905,0.4781386439823189,0.7316658568254663,0.3083785121266906,316.3636363636364,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=3,lease,300,prewarm,3.0,2.0,0.0,lease,3,809,624,13,0.02040816326530612,0.07100591715976332,624,150.42433042494343,2139.6503036048566,64.6488819221037,600.0000000000005,0,443,2,0,0,0.003020380462407973,0.4151498347808626,2180193723.808027,0.0,0,1065.908185609631,498.1359917429045,846600.0,8680.19984874791,275,28,0.43211399860500715,0.4451072985111209,0.6930845066287878,0.28478058490126756,340.3636363636364,0.55
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=4,lease,300,prewarm,3.0,2.0,0.0,lease,4,765,656,5,0.007564296520423601,0.02247191011235955,656,139.183201705207,1966.5495908376529,16.84990702037666,600.0,0,118,0,0,0,0.011298291548396478,0.32695907137178787,2367938040.7087264,0.0,0,580.4494052631699,185.99606429979985,747600.0,1275.2508238453756,260,74,0.6534900986252651,0.6572480285400263,0.6894141606934733,0.32910040240266364,357.8181818181818,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=5,lease,300,prewarm,3.0,2.0,0.0,lease,5,1001,784,18,0.022443890274314215,0.07906976744186046,784,212.8227274455287,3251.9828184266116,95.00637772694314,600.0000000000005,0,967,1,0,0,0.008329610711448375,0.25948970888159817,1785309710.6460752,0.0,0,920.2606621754999,907.4461049365045,964800.0,18501.9160671501,300,7,0.3865627876442672,0.3991946136542306,0.8424878558865903,0.3369224525442084,427.6363636363636,0.71
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=6,lease,300,prewarm,3.0,2.0,0.0,lease,6,640,524,7,0.013182674199623353,0.045454545454545456,524,427.74704417887597,2991.363057185796,45.779058493267634,600.0000000000005,0,331,0,0,0,0.0034045608818440314,0.4067408001077227,2341953419.0200872,0.0,0,1434.0229145145088,1046.7276484836557,687600.0,5628.235281997364,259,29,0.5025607016521487,0.5123844443354778,0.6574953108569671,0.295177886984088,285.8181818181818,0.51
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=7,lease,300,prewarm,3.0,2.0,0.0,lease,7,809,640,5,0.007751937984496124,0.024271844660194174,640,196.842987452133,2030.3662141561856,64.80885477502711,600.0000000000005,0,358,1,0,0,0.002086329711522247,0.3557181705661483,1700297319.441344,0.0,0,1386.7229068409033,824.9189665389899,894000.0,9584.448891651766,251,32,0.45325491366175974,0.4587844505830769,0.70948841431543,0.29538280087921853,349.0909090909091,0.55
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=8,lease,300,prewarm,3.0,2.0,0.0,lease,8,888,714,9,0.012448132780082987,0.05,714,213.87890158924176,2737.2546007622163,24.533580605222017,600.0000000000005,0,580,0,0,0,0.009341529794536141,0.4545845749162526,3242600706.315175,0.0,0,799.6799082136235,634.5837813752082,878400.0,9604.896687412622,296,22,0.4611191666269211,0.469190601182778,0.7302243758417509,0.31486876796090946,389.4545454545455,0.59
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=9,lease,300,prewarm,3.0,2.0,0.0,lease,9,862,671,17,0.024709302325581394,0.09392265193370165,671,326.31293109842545,2313.590269246348,33.48569640942345,600.0000000000005,0,573,3,0,0,0.005718418791639994,0.3482109232600939,1657860071.3403459,0.0,0,678.2677268018513,626.5801159240236,843000.0,12515.226397239005,305,22,0.43093351878391806,0.445279209807351,0.7793907188956877,0.32545917862215873,366.0,0.6
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.0_seed=10,lease,300,prewarm,3.0,2.0,0.0,lease,10,718,609,3,0.004901960784313725,0.021739130434782608,609,209.15349908217513,1965.2307082627558,46.28583978455905,600.0000000000005,0,132,2,0,0,0.0034934751312305046,0.27916344093915174,1425131234.358436,0.0,0,1444.387763655388,975.9109318305414,643800.0,5210.564269983064,248,26,0.5937342964199086,0.597472079110942,0.7265888721955128,0.3459479320525604,332.1818181818182,0.51
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=1,lease,300,prewarm,3.0,2.0,0.9,lease,1,640,521,2,0.0038240917782026767,0.006802721088435374,521,263.062416816912,1739.5559117222756,70.5491872683841,600.0000000000005,0,146,3,0,0,0.008370198130112376,0.3092507238316817,1857239564.168304,0.0,0,713.3251045062893,536.4569544485607,792600.0,5309.920272117163,305,36,0.5661901926902405,0.5668893288465852,0.7185654225751101,0.2834014391954731,284.1818181818182,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=2,lease,300,prewarm,3.0,2.0,0.9,lease,2,737,580,5,0.008547008547008548,0.03424657534246575,580,309.55616252203436,2045.201286053403,46.62544115048316,600.0000000000005,0,321,4,0,0,0.00506547254229894,0.3413360766579705,1594416509.56372,0.0,0,1219.4806023186843,878.184467634856,748200.0,8560.339219017318,255,30,0.46205476204789375,0.4651306211124264,0.7092601518793706,0.3192380863469472,316.3636363636364,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=3,lease,300,prewarm,3.0,2.0,0.9,lease,3,796,614,12,0.019169329073482427,0.0658682634730539,614,128.72744945600584,2073.2295413631136,45.33128047698101,600.0000000000005,0,474,0,0,0,0.002610063098420903,0.4134300299883499,2800143950.403437,0.0,0,1040.1567419754697,477.1316579140903,795000.0,8977.045038970487,257,31,0.4429747278382756,0.4544979226947956,0.6580455693028037,0.2888244292440341,334.90909090909093,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=4,lease,300,prewarm,3.0,2.0,0.9,lease,4,803,678,3,0.004405286343612335,0.01764705882352941,678,142.7580458448051,1892.4223620429768,26.014741656124862,600.0000000000005,0,114,3,0,0,0.004519193305030193,0.2974215286093804,2625030675.701538,0.0,0,587.8558257533994,482.4830315070715,739200.0,2254.655962518897,230,51,0.5989976967562349,0.601637669396165,0.6829682441441661,0.33016930402573397,369.8181818181818,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=prewarm_sandbox_cold_start_s=3.0_rate_per_min=2.0_think_snr=0.9_seed=5,lease,300,prewarm,3.0,2.0,0.9,lease,5,1000,768,25,0.031525851197982346,0.11274509803921569,768,146.3542728856703,3171.127735752962,57.16355802331459,600.0000000000005,0,970,2,0,0,0.01013043907129753,0.28242565384873686,1862259072.3285725,0.0,0,865.1099716383271,852.9798031295114,868200.0,10969.265776353715,268,9,0.40217337601582615,0.4190682028376859,0.7996248543649639,0.35508138447772863,418.90909090909093,0.67
