run,type,sandbox_idle_timeout_s,ablate,rate_per_min,think_snr,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.0_seed=10,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.0,lease,10,704,592,6,0.010033444816053512,0.046153846153846156,592,201.5896564000509,2029.2192861109188,34.07768338337564,600.0000000000005,0,175,0,0,0,0.0034315774497983586,0.23815730199495494,2344994524.9632335,0.0,0,0.0,0.0,0.0,0.0,244,18,0.5423776582257377,0.5513626830947304,0.6820442099480382,0.3442632603648002,322.90909090909093,0.45
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=1,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,1,640,509,3,0.005859375,0.014084507042253521,509,258.41458688705006,1667.1688153364278,43.25277624347192,600.0000000000005,0,162,1,0,0,0.0014026441824820028,0.3046276361352549,2563981625.8987613,0.0,0,0.0,0.0,0.0,0.0,298,46,0.537414809213119,0.5396286807616903,0.6921285579432142,0.27754395604058313,277.6363636363636,0.42
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=2,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,2,725,557,14,0.024518388791593695,0.0979020979020979,557,233.42937681188687,2568.3276116726074,20.895083445161948,600.0000000000005,0,366,1,0,0,0.007208167660528636,0.3246206044765756,1847313320.5994234,0.0,0,0.0,0.0,0.0,0.0,253,29,0.4327933405625252,0.44483915564642124,0.6783336556753432,0.3101381816160385,303.8181818181818,0.45
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=3,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,3,806,618,21,0.03286384976525822,0.11976047904191617,618,97.8477353376677,2343.483040334046,20.506119604121032,600.0000000000005,0,438,1,0,0,0.007223871020451649,0.4364743496932067,3963724410.1244464,0.0,0,0.0,0.0,0.0,0.0,248,27,0.4468687149842397,0.4647183039921735,0.6195338373195092,0.2768743433551324,337.0909090909091,0.45
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=4,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,4,787,656,4,0.006060606060606061,0.024390243902439025,656,120.34342091237704,2008.1149503504078,12.908189316556513,600.0000000000005,0,153,0,0,0,0.003932122422462281,0.3225282510595843,3559291419.790422,0.0,0,0.0,0.0,0.0,0.0,221,37,0.5630254570502036,0.5670608738920954,0.6383470101576665,0.30343665649579443,357.8181818181818,0.43
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=5,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,5,998,772,33,0.040993788819875775,0.13761467889908258,772,108.55287495096388,3729.667808362288,32.11940632566514,600.0000000000005,0,942,1,0,0,0.020170970696846122,0.2817377910784049,2352663052.9750896,0.0,0,0.0,0.0,0.0,0.0,268,7,0.394005210098269,0.4115174597731436,0.7977880250339938,0.33797097840746126,421.0909090909091,0.6
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=6,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,6,665,517,15,0.02819548872180451,0.0958904109589041,517,192.78746443907676,3276.8224105800414,19.02191498105716,600.0000000000005,0,484,2,0,0,0.01114856059275201,0.4472561572308599,3042131187.739703,0.0,0,0.0,0.0,0.0,0.0,232,35,0.44045425657796555,0.45934695354116245,0.5976709863620177,0.28473585609630886,282.0,0.44
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=7,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,7,790,614,11,0.0176,0.05472636815920398,614,176.9314986590498,2422.332265944745,18.36502247596997,600.0000000000005,0,403,0,0,0,0.003051625488436178,0.3084618781139416,2472954520.77608,0.0,0,0.0,0.0,0.0,0.0,228,28,0.46209128021332807,0.472458182917741,0.6513627804568118,0.2934163586171604,334.90909090909093,0.46
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=8,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,8,849,651,20,0.029806259314456036,0.10857142857142857,651,148.7854544042657,3628.466958018852,12.302918714771087,600.0000000000005,0,610,0,0,0,0.012104402442479668,0.4555074072131185,4016135952.5947685,0.0,0,0.0,0.0,0.0,0.0,278,13,0.43643335342268247,0.4560077862074839,0.6562602700482388,0.29497616497765194,355.0909090909091,0.5
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=9,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,9,858,655,30,0.043795620437956206,0.15463917525773196,655,243.029486931458,3608.241795184716,27.177000573188288,600.0000000000005,0,687,2,0,0,0.008492673140064539,0.3467657633387073,1519625509.4423563,0.0,0,0.0,0.0,0.0,0.0,293,11,0.3994852758744021,0.4265841141185269,0.7737379552698459,0.2879591782800691,357.2727272727273,0.54
type=lease_sandbox_idle_timeout_s=60_ablate=vtfq+park+prewarm+kv+gang+budget_rate_per_min=2.0_think_snr=0.9_seed=10,lease,60,vtfq+park+prewarm+kv+gang+budget,2.0,0.9,lease,10,695,583,7,0.011864406779661017,0.0546875,583,211.00457804950202,1922.7767540181396,35.404672435891065,600.0000000000002,0,170,4,0,0,0.004387989106770865,0.24693629333696113,1637323226.54998,0.0,0,0.0,0.0,0.0,0.0,262,15,0.5698494470174699,0.5794082812945567,0.7142775183080808,0.32676995304886297,318.0,0.45
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=1,lease,300,,2.0,0.0,lease,1,654,561,2,0.003552397868561279,0.012269938650306749,561,183.40286134093026,1586.3677658538854,60.98722706074678,600.0000000000002,0,82,0,0,0,0.002768957223101876,0.32477786055018026,2222313545.2109575,7151.71687269662,40,690.8837235547322,494.788831552549,824400.0,3445.6511905092075,300,66,0.655725316723189,0.6567095958743102,0.7172000106392451,0.29433962509985717,306.0,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=2,lease,300,,2.0,0.0,lease,2,738,590,4,0.006734006734006734,0.027586206896551724,590,287.87811642192196,2362.215454009235,48.601026103829376,600.0000000000005,0,287,5,0,0,0.005886440910753498,0.34405263161867505,1171643065.6044376,4237.108340264094,28,915.18450413977,577.7342872393849,796200.0,9267.374644350411,247,32,0.48400687298258566,0.48817345207988105,0.7268841588076276,0.3136260655208231,321.8181818181818,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=3,lease,300,,2.0,0.0,lease,3,809,623,12,0.01889763779527559,0.06547619047619048,623,161.85201251782178,2294.076371231107,55.82033153788846,600.0000000000005,0,416,1,0,0,0.0025949499275035514,0.40992695981341415,2213995103.6442924,4918.430787448926,36,1050.139178516833,493.14813531161235,844800.0,8678.150546210716,268,28,0.42539847473345754,0.43671127142802224,0.6986269544483295,0.29154057444526726,339.8181818181818,0.54
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=4,lease,300,,2.0,0.0,lease,4,762,652,6,0.00911854103343465,0.02824858757062147,652,135.9702710784627,1907.359572222507,21.338144355925447,600.0,0,107,0,0,0,0.007809997977971874,0.32889975195952803,1968331769.1354578,3989.7608726106487,25,563.4654263833406,354.56073721203165,747000.0,1395.4789620381848,258,41,0.646578020638036,0.6521744041338793,0.7010435512739576,0.3262495254467007,355.6363636363636,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=5,lease,300,,2.0,0.0,lease,5,1004,784,21,0.02608695652173913,0.09259259259259259,784,194.67196596830672,3097.3614468171236,80.76218885285186,600.0000000000005,0,966,1,0,0,0.007413429935733751,0.27202933025400444,1795623494.5189059,1262.265765500665,13,887.0151157421178,881.9175442785819,964800.0,15948.214523375893,300,5,0.39463859147201824,0.4097709410494723,0.8370363490068958,0.3402617417026723,427.6363636363636,0.69
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=6,lease,300,,2.0,0.0,lease,6,645,521,7,0.013257575757575758,0.046052631578947366,521,373.58696780359696,2994.8310417087832,41.801822508363166,600.0000000000005,0,308,3,0,0,0.006037048762903764,0.40198192598371907,2387126638.7878656,2678.701953328776,13,1413.464167335579,1039.7786130119227,708600.0,5639.445413541913,263,22,0.5095703175309705,0.5195398723579209,0.6678518569711539,0.30075357104614076,284.1818181818182,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=7,lease,300,,2.0,0.0,lease,7,802,633,7,0.0109375,0.03333333333333333,633,210.33901418185633,2033.405250199786,102.54125016005035,600.0000000000005,0,347,0,0,0,0.008144327134546579,0.3569042334153508,1745883487.615922,2368.5811777475515,19,1364.6860260326453,1121.8425193337719,901200.0,8854.009759387209,250,27,0.44762144760962447,0.4541913226452827,0.7087116722837348,0.2939280804597982,345.2727272727273,0.55
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=8,lease,300,,2.0,0.0,lease,8,880,706,9,0.012587412587412588,0.05,706,193.9523904763126,2732.865744942636,25.402635915514267,600.0000000000005,0,598,0,0,0,0.007938983627247398,0.4446746110080427,3341561791.0733232,1847.0712346603145,19,799.3886169880509,625.8721987947422,873000.0,10219.830564697044,299,13,0.4568874454305671,0.46544173743470496,0.7262563069234007,0.3290233600617597,385.0909090909091,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=9,lease,300,,2.0,0.0,lease,9,856,672,16,0.023255813953488372,0.08695652173913043,672,335.66236019610346,2512.745136282076,36.95215424781654,600.0000000000005,0,589,1,0,0,0.0037916740402451736,0.34666042687550325,1757894424.8105447,950.39803317492,2,674.0812905543635,621.9274802846339,834600.0,12751.873759167318,306,23,0.42861833443792685,0.44238630295973974,0.7694668690632285,0.31740292256365077,366.54545454545456,0.6
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.0_seed=10,lease,300,,2.0,0.0,lease,10,722,616,3,0.004846526655896607,0.021897810218978103,616,219.40098655992006,1932.3207200764223,45.58230138538902,600.0000000000005,0,129,1,0,0,0.00340299197501013,0.2779554125823598,1348085055.6839466,1370.750139217436,13,1448.9408305038678,934.0781967010707,630600.0,4711.977757198085,248,21,0.5937705843505499,0.597516889992849,0.730739417759324,0.3490427264289158,336.0,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=1,lease,300,,2.0,0.9,lease,1,635,522,2,0.003816793893129771,0.006756756756756757,522,271.82582901599335,1760.2847578070014,77.9214432041615,600.0000000000005,0,158,4,0,0,0.008300441767456297,0.3086846209347797,1696065245.1209302,2486.9045389184007,10,713.0228073983683,554.6770514811706,805200.0,5634.477989345859,311,32,0.5681030684877185,0.5688040590926307,0.7160349700692826,0.28376212308602267,284.72727272727275,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=2,lease,300,,2.0,0.9,lease,2,727,571,5,0.008680555555555556,0.035211267605633804,571,310.83967535142483,2202.372011513764,38.34924134162674,600.0000000000005,0,336,6,0,0,0.0041587692346537995,0.3297963545099919,1692450500.924989,3563.775169682028,26,1228.391491287381,893.6577115042467,741000.0,9538.9948356886,254,25,0.4550083392484447,0.4599290484530198,0.7072238030667249,0.32600016116373837,311.45454545454544,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=3,lease,300,,2.0,0.9,lease,3,790,608,12,0.01935483870967742,0.06666666666666667,608,136.48185225132465,2106.866015944184,42.872000260285105,600.0000000000005,0,491,1,0,0,0.0025629438912514973,0.41954567923682334,2768303012.9406266,4405.800708035051,35,1017.7784370795126,507.202311317114,788400.0,8974.516664380397,256,26,0.44736718044038914,0.45908334878224466,0.6537659629912911,0.2891490653329717,331.6363636363636,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=4,lease,300,,2.0,0.9,lease,4,804,676,3,0.004418262150220913,0.017341040462427744,676,135.08279880390955,1945.3540081467418,20.569253332589565,600.0000000000005,0,133,0,0,0,0.002113908001407173,0.3312506836887292,2683857184.4618416,6485.12959463902,25,573.3607396668024,508.8065496833169,739800.0,2170.044534067072,231,25,0.5946099544906558,0.5971729984696714,0.6653459089816434,0.3253586762215502,368.72727272727275,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=5,lease,300,,2.0,0.9,lease,5,994,761,23,0.029336734693877552,0.10344827586206896,761,182.38750579882003,3351.1657056278345,56.4388169777932,600.0000000000005,0,977,3,0,0,0.010826519864135986,0.2863211453852309,1885886354.9811008,695.0041657066604,12,894.6009739881483,883.2305802444105,856200.0,11017.957224170928,265,9,0.39911206071950356,0.41511105001045434,0.801405960988086,0.34773243815829163,415.0909090909091,0.68
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=6,lease,300,,2.0,0.9,lease,6,668,533,14,0.025594149908592323,0.08280254777070063,533,332.2270728989415,2939.2592331006017,27.075442499968805,600.0000000000005,0,432,1,0,0,0.007408537517185464,0.43322789703293246,2701267041.18237,3783.446960271409,26,1486.3227188241465,1057.2371138720891,668400.0,7476.628263592186,249,34,0.47065994877914097,0.4903024045289834,0.635291833875615,0.3016923756960687,290.72727272727275,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=7,lease,300,,2.0,0.9,lease,7,804,650,9,0.013657056145675266,0.04128440366972477,650,200.69391310908645,2114.0979741088777,36.84414188228304,600.0000000000005,0,361,3,0,0,0.013992995459459345,0.33865979912032995,1574596055.9330804,5134.014523046309,20,778.565804770751,562.1713511526391,864600.0,6840.92089957211,242,26,0.49359703657722376,0.5018747163063424,0.7009814365813585,0.30689229870091406,354.54545454545456,0.54
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=8,lease,300,,2.0,0.9,lease,8,850,670,8,0.011799410029498525,0.046511627906976744,670,256.4913632048507,3090.005361777331,35.15762464623809,600.0000000000005,0,588,0,0,0,0.008191545007141046,0.43086525957203564,3324046505.576149,4021.130821073345,13,855.7057091634233,829.9219874775567,795600.0,9696.299184378118,296,14,0.44454155790906136,0.45093069512619965,0.7032395500801282,0.32974205546843727,365.4545454545455,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=9,lease,300,,2.0,0.9,lease,9,886,682,15,0.021520803443328552,0.08241758241758242,682,332.6021389305149,2967.390708502034,56.88732723982236,600.0000000000005,0,710,2,0,0,0.005187221675419357,0.3251862730914876,990827117.5654546,652.3852462030496,7,657.5405631386958,633.9398768044755,883800.0,17136.606890927746,312,13,0.399198561816246,0.41148326387269296,0.8170370100888695,0.294383490066801,372.0,0.63
type=lease_sandbox_idle_timeout_s=300_ablate=_rate_per_min=2.0_think_snr=0.9_seed=10,lease,300,,2.0,0.9,lease,10,698,599,5,0.008278145695364239,0.03787878787878788,599,245.04552438819064,1943.0366972579343,55.13399394808941,600.0,0,169,2,0,0,0.006043990207855845,0.25768195081740924,1205980952.0029233,622.9209946547553,8,1543.7528030010828,947.1930049459961,673800.0,4997.747399894958,263,13,0.5755705333763911,0.5796420318394258,0.7391611678159804,0.3398962081041394,326.72727272727275,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=1,lease,300,vtfq,2.0,0.0,lease,1,650,550,2,0.0036231884057971015,0.0125,550,185.49498443693824,1679.6853377967248,34.98942656405482,600.0000000000002,0,87,4,0,0,0.004352886832201063,0.32353007206022355,2330142231.460137,6882.816004742125,39,966.8474095297189,483.430232045411,816600.0,3482.03808145986,300,66,0.653489889408142,0.6544397190400851,0.7110168020914271,0.296486233617399,300.0,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=2,lease,300,vtfq,2.0,0.0,lease,2,730,572,7,0.012089810017271158,0.04895104895104895,572,320.7999969975574,2636.2115370749198,47.98708343659508,600.0000000000005,0,227,3,0,0,0.004844518731136345,0.30060826255105966,1160275996.7540085,3933.9377086912255,20,937.5922291546182,598.3672942277699,780000.0,9395.824543007393,248,35,0.4712104613753948,0.4785558882970392,0.7187723494925213,0.30928120502612594,312.0,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=3,lease,300,vtfq,2.0,0.0,lease,3,813,628,17,0.02635658914728682,0.09580838323353294,628,171.3529213669501,2122.280250099561,52.520854515877986,600.0000000000005,0,343,3,0,0,0.0030615184149490253,0.41155313609476524,2045714040.3735213,4918.430787448926,36,1063.846623136817,506.85557993159637,838800.0,8404.894597564,260,28,0.43394171425050937,0.45012631568675376,0.6979542751068376,0.28142513547268344,342.54545454545456,0.55
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=4,lease,300,vtfq,2.0,0.0,lease,4,761,650,5,0.007633587786259542,0.023121387283236993,650,129.88684175362596,1953.5859399177439,16.288549558374694,600.0,0,103,4,0,0,0.005529134323616421,0.31911966457206326,1922669734.292719,3771.253402405178,23,547.2373224855312,373.60271557425017,749400.0,1447.2538182399408,252,36,0.6407106895016634,0.6457591833303733,0.7101302234079577,0.32923410326940555,354.54545454545456,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=5,lease,300,vtfq,2.0,0.0,lease,5,1034,803,34,0.04062126642771804,0.14285714285714285,803,158.10246807441058,3628.834268334803,45.67525969412734,600.0000000000005,0,809,3,0,0,0.01735520265429281,0.30479152638546586,1430541620.4304152,1262.8977325369933,13,541.7670309462655,535.007613058359,1008600.0,17708.905038483128,310,8,0.4150443378778197,0.43562593656431076,0.8736050551306334,0.3402648687555139,438.0,0.7
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=6,lease,300,vtfq,2.0,0.0,lease,6,644,513,11,0.02099236641221374,0.07333333333333333,513,382.3826769855755,3027.5514783146346,37.85707059468626,600.0000000000005,0,300,4,0,0,0.005893816139652353,0.40153860342558423,2628771858.891287,2678.701953328776,13,1478.2002472162803,1104.514692892624,672000.0,6192.909214457446,250,22,0.4852802291110114,0.501440079207208,0.6387358670316953,0.3024669587555928,279.8181818181818,0.48
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=7,lease,300,vtfq,2.0,0.0,lease,7,805,639,7,0.010835913312693499,0.028846153846153848,639,193.44777096341045,1928.9475275569127,32.37143827555783,600.0000000000005,0,285,2,0,0,0.007118513233976257,0.3468089238601754,1643171801.7162943,2291.1513405293167,20,1068.820243327044,862.6788495748822,900600.0,9106.454655447877,250,29,0.4704586222615312,0.47769583911715846,0.7134553517304455,0.2990721603940431,348.54545454545456,0.55
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=8,lease,300,vtfq,2.0,0.0,lease,8,870,688,11,0.015736766809728183,0.06111111111111111,688,220.65695112448736,2920.324776071344,30.312651210932028,600.0000000000005,0,487,2,0,0,0.007562337423636255,0.4312143989735228,2901419624.6753497,1821.1947830089891,18,774.2741726935958,629.0904847147615,885000.0,10888.954720463493,277,14,0.4517941147865345,0.4609940237947554,0.7444829668682013,0.3187548194071904,375.2727272727273,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=9,lease,300,vtfq,2.0,0.0,lease,9,843,652,20,0.02976190476190476,0.10752688172043011,652,307.0045302765353,2814.072957074171,42.03116016641013,600.0000000000005,0,506,0,0,0,0.0040525745806592175,0.3372967177205916,1521176061.334037,814.9615721182752,2,658.00261497524,606.5056941865951,828000.0,12760.358622131182,279,21,0.42248553441519,0.43842901598726775,0.777259280950531,0.30222866065686815,355.6363636363636,0.6
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.0_seed=10,lease,300,vtfq,2.0,0.0,lease,10,716,604,3,0.004942339373970346,0.022222222222222223,604,207.96425415541154,1845.6070630983054,43.20754997523359,600.0000000000002,0,128,1,0,0,0.0028125248971468684,0.2736835127339285,1416711681.7315147,1797.1095387923801,10,1433.610848140321,948.1463402838965,645000.0,4304.495110416134,246,23,0.5905512749854254,0.5941478834359137,0.7268880337833463,0.340944665865888,329.4545454545455,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=1,lease,300,vtfq,2.0,0.9,lease,1,628,512,2,0.0038910505836575876,0.006666666666666667,512,290.33175196800175,1647.1304561273837,34.52905221619804,600.0,0,123,3,0,0,0.00727991138543316,0.301910526320053,1770152728.892669,2501.436747837671,11,704.5101950840078,542.8065202658661,787200.0,5944.385478685364,302,33,0.5607659048969736,0.5615468042281873,0.7227703224957913,0.2812679021507469,279.2727272727273,0.5
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=2,lease,300,vtfq,2.0,0.9,lease,2,735,568,8,0.013888888888888888,0.05517241379310345,568,276.97906273893113,2110.9500570775235,34.09995078783879,600.0000000000005,0,273,2,0,0,0.0033918715412338475,0.33562177049666375,1276148560.883964,3563.772975354962,26,1240.846417031082,909.1633809840721,747600.0,9245.269117238931,262,24,0.43500327621719526,0.43949132942656893,0.7307394992796556,0.30561761424658956,309.8181818181818,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=3,lease,300,vtfq,2.0,0.9,lease,3,800,614,16,0.025396825396825397,0.09036144578313253,614,119.81868204722593,1974.75515406175,43.42142307225831,600.0000000000005,0,369,3,0,0,0.003821302920180096,0.4283148593052433,2871892040.457396,4405.800708035051,35,1014.1193776482916,503.5432518858929,801600.0,7882.433764009995,257,26,0.4404221753542743,0.45675109055103313,0.6540493169151451,0.2783032855086689,334.90909090909093,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=4,lease,300,vtfq,2.0,0.9,lease,4,798,673,3,0.004437869822485207,0.01764705882352941,673,128.46874331111485,1878.9144084374054,19.832336618243506,600.0000000000005,0,120,1,0,0,0.0023187980465865184,0.3320405638842026,2781894154.3264055,5478.480722910393,24,583.0745555877386,514.6973818941487,729600.0,2339.9367369416423,227,34,0.6010021883202497,0.6036321457603178,0.6665232793277326,0.32411796838649237,367.0909090909091,0.49
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=5,lease,300,vtfq,2.0,0.9,lease,5,982,740,35,0.04516129032258064,0.15841584158415842,740,148.4936601269817,3673.2177362954594,46.83400083316709,600.0000000000005,0,920,0,0,0,0.012791938616527191,0.28678145094720225,2013129273.7209616,678.8773507875162,10,1208.7766943006845,1198.8592377686448,850800.0,14584.596972877205,270,10,0.3893570075294108,0.41123160958254623,0.8007797943173725,0.35930727475727264,403.6363636363636,0.66
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=6,lease,300,vtfq,2.0,0.9,lease,6,678,544,14,0.025089605734767026,0.08552631578947369,544,352.5715615862582,3245.670382827142,25.629362536191234,600.0000000000005,0,375,0,0,0,0.006633775935129496,0.4265274799954904,2554954107.5788527,3602.9827607700595,26,1727.8974613045598,1039.396817768826,685800.0,6894.509000358701,248,33,0.47815074636293986,0.4983158240943988,0.6512598632761915,0.30229027010170445,296.72727272727275,0.51
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=7,lease,300,vtfq,2.0,0.9,lease,7,812,657,7,0.010542168674698794,0.03225806451612903,657,206.85125966564067,2108.9677796924966,23.32834847455312,600.0000000000005,0,285,9,0,0,0.010643587658259844,0.34153096942661415,1838661771.8083625,4252.8415998117,22,1079.648010642631,478.8509716205306,855000.0,6356.6076525970775,234,24,0.5021328185010777,0.509375225735324,0.6887520658670034,0.30350343363738475,358.3636363636364,0.52
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=8,lease,300,vtfq,2.0,0.9,lease,8,872,685,15,0.02142857142857143,0.07909604519774012,685,203.0703691112435,3177.040405471625,22.67841266621817,600.0000000000005,0,470,0,0,0,0.01600687400876871,0.4387893513993074,3031059178.791865,4021.130821073345,13,824.3052156731142,797.0469040906089,826800.0,9707.36630018568,289,13,0.46005607270166476,0.4732526104428573,0.7181865921474359,0.32516765631837297,373.6363636363636,0.57
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=9,lease,300,vtfq,2.0,0.9,lease,9,881,671,20,0.02894356005788712,0.10752688172043011,671,351.8142160751361,3127.175877553807,66.53077635074358,600.0000000000005,0,575,1,0,0,0.003901397469744059,0.32251005920819825,1043658792.6794771,685.0186076906026,7,685.7489688542005,661.2724503813513,876600.0,16448.695835224804,300,12,0.39893027284224775,0.41587957917390345,0.812317636375777,0.2864145010980627,366.0,0.63
type=lease_sandbox_idle_timeout_s=300_ablate=vtfq_rate_per_min=2.0_think_snr=0.9_seed=10,lease,300,vtfq,2.0,0.9,lease,10,706,599,5,0.008278145695364239,0.03787878787878788,599,242.46677434482444,2043.586968498349,58.50555645455217,600.0000000000005,0,128,0,0,0,0.004499455800697497,0.26738073622881386,1295267048.6638546,629.3133237289858,6,1273.4442897906515,1022.848014028227,691200.0,4513.591203964233,259,12,0.5785364708752881,0.5842317191455939,0.7473151524499806,0.3214836370151332,326.72727272727275,0.53
type=lease_sandbox_idle_timeout_s=300_ablate=park+prewarm_rate_per_min=2.0_think_snr=0.0_seed=1,lease,300,park+prewarm,2.0,0.0,lease,1,617,506,8,0.01556420233463035,0.053691275167785234,506,162.3654000924181,2008.659269487234,12.9064501228479,600.0000000000005,0,274,0,0,0,0.0026208525512488447,0.35552380874051137,3783770962.0081954,0.0,0,630.1123395066317,503.9735027838383,774600.0,5810.865448781779,277,31,0.516337070105641,0.5300881703895721,0.589466173582783,0.24410912402118595,276.0,0.42
