run,type,rate_per_min,think_snr,tau,policy,seed,req_started,req_done,req_failed,failure_rate,session_fail_finished,tct_n,tct_p50,tct_p99,chat_wait_p99,block_wait_max,n429,timeouts,evicted,deadlock_breaks,cycles_seen,token_waste,tool_waste,kv_unused_token_s,prewarm_idle_s,prewarm_hits,lease_cpu_issued,lease_cpu_unused,lease_budget_issued,lease_budget_unused,par_groups,par_groups_parallel,jain_all,jain_survivors,util_model,util_cpu,throughput_rph,wall_s
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=2,clairvoyant,1.0,0.5,0.9,clairvoyant,2,447,398,2,0.005,0.023809523809523808,398,159.56935001268977,1362.6480009346021,28.964331882495976,562.2073538793165,0,25,1,0,0,0.001406602913944865,0.2828521695354415,775825619.6895448,369.0,123,0.0,0.0,0.0,0.0,195,56,0.8091429929661121,0.8196513435241136,0.5236742636622638,0.24203546815884844,217.0909090909091,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=3,clairvoyant,1.0,0.5,0.9,clairvoyant,3,480,431,6,0.013729977116704805,0.04950495049504951,431,94.7584750465553,1300.9618447977514,23.4329737493834,600.0,0,43,1,0,0,0.002151315052555741,0.41948313890979083,1608022889.2341347,372.0,124,0.0,0.0,0.0,0.0,179,47,0.8183743191527075,0.8396534868887694,0.4672258441708755,0.2281769145251953,235.0909090909091,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=4,clairvoyant,1.0,0.5,0.9,clairvoyant,4,470,433,2,0.004597701149425287,0.020202020202020204,433,48.325179063313044,1676.5249347157467,0.15562933604970572,600.0,0,36,0,0,0,0.0036295078913292306,0.35662315654086696,1738259511.6377895,513.0,171,0.0,0.0,0.0,0.0,160,101,0.8617530061014497,0.8728011215642887,0.3893970323062354,0.20073888977560175,236.1818181818182,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=5,clairvoyant,1.0,0.5,0.9,clairvoyant,5,704,629,3,0.004746835443037975,0.03,629,79.33363059528529,2143.517453570493,73.13271508787861,600.0000000000005,0,94,2,0,0,0.0036284785107117317,0.30672715672332884,1308173075.1702483,333.0,111,0.0,0.0,0.0,0.0,187,42,0.68374993654002,0.690951968929526,0.6102828150738151,0.3069218590689246,343.0909090909091,0.2
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=6,clairvoyant,1.0,0.5,0.9,clairvoyant,6,489,454,2,0.0043859649122807015,0.020833333333333332,454,135.90505053988545,2548.5869482990715,31.799089825620346,600.0000000000005,0,81,1,0,0,0.001945103418731759,0.4228076519628161,1821360642.630982,243.0,81,0.0,0.0,0.0,0.0,219,60,0.8010961911721114,0.8073839798978657,0.5118868726204351,0.27302181710560386,247.63636363636365,0.17
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=7,clairvoyant,1.0,0.5,0.9,clairvoyant,7,403,383,0,0.0,0.0,383,107.43806942842275,1234.1332085808135,17.985184974483563,179.4909479417147,0,12,1,0,0,0.0004376263074997147,0.2186110826694824,1153554940.059068,471.0,157,0.0,0.0,0.0,0.0,157,75,0.9240007868274257,0.9240007868274257,0.4177619805992619,0.2287437819987484,208.9090909090909,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=8,clairvoyant,1.0,0.5,0.9,clairvoyant,8,563,505,5,0.00980392156862745,0.045871559633027525,505,106.4547523912297,1854.1408213157893,17.549475522518115,600.0,0,135,0,0,0,0.004852994205219132,0.4443427335830903,2258337377.5367413,333.0,111,0.0,0.0,0.0,0.0,192,60,0.7270276461478372,0.7427551815822174,0.5190970620386558,0.26556297843765947,275.45454545454544,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=9,clairvoyant,1.0,0.5,0.9,clairvoyant,9,595,539,3,0.005535055350553505,0.02564102564102564,539,134.09056008196785,1492.1641645205646,87.90338897886937,600.0,0,56,2,0,0,0.006465648589674039,0.2517534850095602,516911945.8266366,270.0,90,0.0,0.0,0.0,0.0,228,47,0.7481485530908483,0.7562415867869626,0.6512508943602694,0.2515484397859984,294.0,0.21
type=clairvoyant_rate_per_min=1.0_think_snr=0.5_tau=0.9_seed=10,clairvoyant,1.0,0.5,0.9,clairvoyant,10,511,462,2,0.004310344827586207,0.022222222222222223,462,108.01831314411015,1640.426472546703,25.584436518553655,600.0,0,29,0,0,0,0.001823279581139035,0.22127140327895387,1897929338.175064,456.0,152,0.0,0.0,0.0,0.0,200,112,0.8051910492642929,0.811348691554686,0.5224999309602435,0.2832995606720975,252.0,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=1,clairvoyant,1.0,0.9,0.5,clairvoyant,1,419,388,2,0.005128205128205128,0.010416666666666666,388,128.9682428615347,1467.9925436931524,33.78808446021353,600.0,0,31,2,0,0,0.007137312115429812,0.33147246365878075,1282892008.653218,300.0,100,0.0,0.0,0.0,0.0,226,92,0.8598283402848768,0.866890230468854,0.4685657139261202,0.23112133499822343,211.63636363636365,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=2,clairvoyant,1.0,0.9,0.5,clairvoyant,2,444,389,2,0.005115089514066497,0.024390243902439025,389,169.24836413684216,1869.1579198954012,38.753512192928326,600.0,0,30,1,0,0,0.0026798673787204598,0.3056675861289104,889914596.1815845,330.0,110,0.0,0.0,0.0,0.0,192,57,0.7664683107053408,0.776422444610605,0.5103409046555297,0.24064515395643982,212.1818181818182,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=3,clairvoyant,1.0,0.9,0.5,clairvoyant,3,474,422,6,0.014018691588785047,0.05,422,83.30018775728513,1302.7664014544694,43.534653943026065,600.0,0,50,0,0,0,0.001158038849715008,0.41530229230540805,2112781490.3610475,348.0,116,0.0,0.0,0.0,0.0,167,46,0.807520942563645,0.8275882163390246,0.43691905587525903,0.2347664775831233,230.1818181818182,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=4,clairvoyant,1.0,0.9,0.5,clairvoyant,4,513,473,2,0.004210526315789474,0.02,473,42.1387821465737,1632.325607168659,10.631234896918485,600.0,0,38,0,0,0,0.003523092474615619,0.36071523789815263,1433838529.4101317,537.0,179,0.0,0.0,0.0,0.0,175,86,0.8608333045056703,0.8718696289224097,0.4344567287660257,0.2165653287961956,258.0,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=5,clairvoyant,1.0,0.9,0.5,clairvoyant,5,697,619,4,0.006420545746388443,0.04,619,88.8168374468546,1882.7803842742335,57.838879259775226,600.0000000000005,0,121,2,0,0,0.0025498661415205527,0.3086732014517749,1182150815.3930173,246.0,82,0.0,0.0,0.0,0.0,179,37,0.6925816797883199,0.7031012528809313,0.6312712171029202,0.3060056720231991,337.6363636363636,0.21
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=6,clairvoyant,1.0,0.9,0.5,clairvoyant,6,531,483,1,0.002066115702479339,0.009900990099009901,483,123.2312839697529,2819.1301742164997,21.885886656059576,600.0000000000005,0,108,1,0,0,0.0003391766078182687,0.4431702165673662,1850926224.4241219,264.0,88,0.0,0.0,0.0,0.0,230,58,0.7784989057366738,0.7800926387457738,0.5213648564086377,0.2707846218636949,263.45454545454544,0.17
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=7,clairvoyant,1.0,0.9,0.5,clairvoyant,7,432,398,0,0.0,0.0,398,110.39062625559473,1359.9614302668544,19.460814844052766,600.0,0,14,0,0,0,0.0,0.22511294581333285,1330652471.2535448,411.0,137,0.0,0.0,0.0,0.0,159,70,0.8735034277201477,0.8735034277201477,0.428445820160742,0.23967001879371724,217.0909090909091,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=8,clairvoyant,1.0,0.9,0.5,clairvoyant,8,565,498,4,0.00796812749003984,0.03773584905660377,498,119.24610989279518,2192.407962251455,5.642516333878004,600.0000000000005,0,137,1,0,0,0.0048052738760209195,0.4159626475728802,2398721117.580586,330.0,110,0.0,0.0,0.0,0.0,194,53,0.7175976334274112,0.7279945030218655,0.5202801610617392,0.2732856877054346,271.6363636363636,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=9,clairvoyant,1.0,0.9,0.5,clairvoyant,9,620,568,3,0.005253940455341506,0.024793388429752067,568,134.66740308796216,1791.1179096316698,107.74905650718253,600.0,0,74,2,0,0,0.005327391290673802,0.2463141169743185,625780665.7568531,279.0,93,0.0,0.0,0.0,0.0,228,47,0.7440433424605556,0.7487658394267617,0.6593572233432078,0.24231933206482972,309.8181818181818,0.21
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.5_seed=10,clairvoyant,1.0,0.9,0.5,clairvoyant,10,514,474,2,0.004201680672268907,0.021505376344086023,474,116.91626368599134,1552.1594779552488,19.440531637371105,600.0,0,35,1,0,0,0.0011532948366783171,0.21772113759619402,1598998129.6058319,393.0,131,0.0,0.0,0.0,0.0,206,115,0.8294926853830143,0.8358931858163985,0.5515519116606773,0.29168533161139254,258.54545454545456,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=1,clairvoyant,1.0,0.9,0.8,clairvoyant,1,419,388,2,0.005128205128205128,0.010416666666666666,388,128.9682428615347,1467.9925436931524,33.78808446021353,600.0,0,31,2,0,0,0.007137312115429812,0.33147246365878075,1282892008.653218,300.0,100,0.0,0.0,0.0,0.0,226,92,0.8598283402848768,0.866890230468854,0.4685657139261202,0.23112133499822343,211.63636363636365,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=2,clairvoyant,1.0,0.9,0.8,clairvoyant,2,444,389,2,0.005115089514066497,0.024390243902439025,389,169.24836413684216,1869.1579198954012,38.753512192928326,600.0,0,30,1,0,0,0.0026798673787204598,0.3056675861289104,889914596.1815845,330.0,110,0.0,0.0,0.0,0.0,192,57,0.7664683107053408,0.776422444610605,0.5103409046555297,0.24064515395643982,212.1818181818182,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=3,clairvoyant,1.0,0.9,0.8,clairvoyant,3,474,422,6,0.014018691588785047,0.05,422,83.30018775728513,1302.7664014544694,43.534653943026065,600.0,0,50,0,0,0,0.001158038849715008,0.41530229230540805,2112781490.3610475,348.0,116,0.0,0.0,0.0,0.0,167,46,0.807520942563645,0.8275882163390246,0.43691905587525903,0.2347664775831233,230.1818181818182,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=4,clairvoyant,1.0,0.9,0.8,clairvoyant,4,513,473,2,0.004210526315789474,0.02,473,42.1387821465737,1632.325607168659,10.631234896918485,600.0,0,38,0,0,0,0.003523092474615619,0.36071523789815263,1433838529.4101317,537.0,179,0.0,0.0,0.0,0.0,175,86,0.8608333045056703,0.8718696289224097,0.4344567287660257,0.2165653287961956,258.0,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=5,clairvoyant,1.0,0.9,0.8,clairvoyant,5,697,619,4,0.006420545746388443,0.04,619,88.8168374468546,1882.7803842742335,57.838879259775226,600.0000000000005,0,121,2,0,0,0.0025498661415205527,0.3086732014517749,1182150815.3930173,246.0,82,0.0,0.0,0.0,0.0,179,37,0.6925816797883199,0.7031012528809313,0.6312712171029202,0.3060056720231991,337.6363636363636,0.2
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=6,clairvoyant,1.0,0.9,0.8,clairvoyant,6,531,483,1,0.002066115702479339,0.009900990099009901,483,123.2312839697529,2819.1301742164997,21.885886656059576,600.0000000000005,0,108,1,0,0,0.0003391766078182687,0.4431702165673662,1850926224.4241219,264.0,88,0.0,0.0,0.0,0.0,230,58,0.7784989057366738,0.7800926387457738,0.5213648564086377,0.2707846218636949,263.45454545454544,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=7,clairvoyant,1.0,0.9,0.8,clairvoyant,7,432,398,0,0.0,0.0,398,110.39062625559473,1359.9614302668544,19.460814844052766,600.0,0,14,0,0,0,0.0,0.22511294581333285,1330652471.2535448,411.0,137,0.0,0.0,0.0,0.0,159,70,0.8735034277201477,0.8735034277201477,0.428445820160742,0.23967001879371724,217.0909090909091,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=8,clairvoyant,1.0,0.9,0.8,clairvoyant,8,565,498,4,0.00796812749003984,0.03773584905660377,498,119.24610989279518,2192.407962251455,5.642516333878004,600.0000000000005,0,137,1,0,0,0.0048052738760209195,0.4159626475728802,2398721117.580586,330.0,110,0.0,0.0,0.0,0.0,194,53,0.7175976334274112,0.7279945030218655,0.5202801610617392,0.2732856877054346,271.6363636363636,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=9,clairvoyant,1.0,0.9,0.8,clairvoyant,9,620,568,3,0.005253940455341506,0.024793388429752067,568,134.66740308796216,1791.1179096316698,107.74905650718253,600.0,0,74,2,0,0,0.005327391290673802,0.2463141169743185,625780665.7568531,279.0,93,0.0,0.0,0.0,0.0,228,47,0.7440433424605556,0.7487658394267617,0.6593572233432078,0.24231933206482972,309.8181818181818,0.21
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.8_seed=10,clairvoyant,1.0,0.9,0.8,clairvoyant,10,514,474,2,0.004201680672268907,0.021505376344086023,474,116.91626368599134,1552.1594779552488,19.440531637371105,600.0,0,35,1,0,0,0.0011532948366783171,0.21772113759619402,1598998129.6058319,393.0,131,0.0,0.0,0.0,0.0,206,115,0.8294926853830143,0.8358931858163985,0.5515519116606773,0.29168533161139254,258.54545454545456,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=1,clairvoyant,1.0,0.9,0.9,clairvoyant,1,419,388,2,0.005128205128205128,0.010416666666666666,388,128.9682428615347,1467.9925436931524,33.78808446021353,600.0,0,31,2,0,0,0.007137312115429812,0.33147246365878075,1282892008.653218,300.0,100,0.0,0.0,0.0,0.0,226,92,0.8598283402848768,0.866890230468854,0.4685657139261202,0.23112133499822343,211.63636363636365,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=2,clairvoyant,1.0,0.9,0.9,clairvoyant,2,444,389,2,0.005115089514066497,0.024390243902439025,389,169.24836413684216,1869.1579198954012,38.753512192928326,600.0,0,30,1,0,0,0.0026798673787204598,0.3056675861289104,889914596.1815845,330.0,110,0.0,0.0,0.0,0.0,192,57,0.7664683107053408,0.776422444610605,0.5103409046555297,0.24064515395643982,212.1818181818182,0.15
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=3,clairvoyant,1.0,0.9,0.9,clairvoyant,3,474,422,6,0.014018691588785047,0.05,422,83.30018775728513,1302.7664014544694,43.534653943026065,600.0,0,50,0,0,0,0.001158038849715008,0.41530229230540805,2112781490.3610475,348.0,116,0.0,0.0,0.0,0.0,167,46,0.807520942563645,0.8275882163390246,0.43691905587525903,0.2347664775831233,230.1818181818182,0.14
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=4,clairvoyant,1.0,0.9,0.9,clairvoyant,4,513,473,2,0.004210526315789474,0.02,473,42.1387821465737,1632.325607168659,10.631234896918485,600.0,0,38,0,0,0,0.003523092474615619,0.36071523789815263,1433838529.4101317,537.0,179,0.0,0.0,0.0,0.0,175,86,0.8608333045056703,0.8718696289224097,0.4344567287660257,0.2165653287961956,258.0,0.13
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=5,clairvoyant,1.0,0.9,0.9,clairvoyant,5,697,619,4,0.006420545746388443,0.04,619,88.8168374468546,1882.7803842742335,57.838879259775226,600.0000000000005,0,121,2,0,0,0.0025498661415205527,0.3086732014517749,1182150815.3930173,246.0,82,0.0,0.0,0.0,0.0,179,37,0.6925816797883199,0.7031012528809313,0.6312712171029202,0.3060056720231991,337.6363636363636,0.2
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=6,clairvoyant,1.0,0.9,0.9,clairvoyant,6,531,483,1,0.002066115702479339,0.009900990099009901,483,123.2312839697529,2819.1301742164997,21.885886656059576,600.0000000000005,0,108,1,0,0,0.0003391766078182687,0.4431702165673662,1850926224.4241219,264.0,88,0.0,0.0,0.0,0.0,230,58,0.7784989057366738,0.7800926387457738,0.5213648564086377,0.2707846218636949,263.45454545454544,0.17
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=7,clairvoyant,1.0,0.9,0.9,clairvoyant,7,432,398,0,0.0,0.0,398,110.39062625559473,1359.9614302668544,19.460814844052766,600.0,0,14,0,0,0,0.0,0.22511294581333285,1330652471.2535448,411.0,137,0.0,0.0,0.0,0.0,159,70,0.8735034277201477,0.8735034277201477,0.428445820160742,0.23967001879371724,217.0909090909091,0.12
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=8,clairvoyant,1.0,0.9,0.9,clairvoyant,8,565,498,4,0.00796812749003984,0.03773584905660377,498,119.24610989279518,2192.407962251455,5.642516333878004,600.0000000000005,0,137,1,0,0,0.0048052738760209195,0.4159626475728802,2398721117.580586,330.0,110,0.0,0.0,0.0,0.0,194,53,0.7175976334274112,0.7279945030218655,0.5202801610617392,0.2732856877054346,271.6363636363636,0.16
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=9,clairvoyant,1.0,0.9,0.9,clairvoyant,9,620,568,3,0.005253940455341506,0.024793388429752067,568,134.66740308796216,1791.1179096316698,107.74905650718253,600.0,0,74,2,0,0,0.005327391290673802,0.2463141169743185,625780665.7568531,279.0,93,0.0,0.0,0.0,0.0,228,47,0.7440433424605556,0.7487658394267617,0.6593572233432078,0.24231933206482972,309.8181818181818,0.22
type=clairvoyant_rate_per_min=1.0_think_snr=0.9_tau=0.9_seed=10,clairvoyant,1.0,0.9,0.9,clairvoyant,10,514,474,2,0.004201680672268907,0.021505376344086023,474,116.91626368599134,1552.1594779552488,19.440531637371105,600.0,0,35,1,0,0,0.0011532948366783171,0.21772113759619402,1598998129.6058319,393.0,131,0.0,0.0,0.0,0.0,206,115,0.8294926853830143,0.8358931858163985,0.5515519116606773,0.29168533161139254,258.54545454545456,0.15
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=1,clairvoyant,2.0,0.0,0.5,clairvoyant,1,660,562,1,0.0017761989342806395,0.006211180124223602,562,141.44787510285278,1829.6085287210924,78.63808495107983,600.0,0,125,3,0,0,0.0027472303191819745,0.3322669993437274,1185639777.772142,309.0,103,0.0,0.0,0.0,0.0,310,70,0.6889096525352779,0.6905377224044308,0.7188509874020655,0.28384749655575003,306.54545454545456,0.23
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=2,clairvoyant,2.0,0.0,0.5,clairvoyant,2,746,597,12,0.019704433497536946,0.0784313725490196,597,155.59184771906416,2193.5352406747293,108.74022701520695,600.0000000000005,0,326,1,0,0,0.006888254298243724,0.3042861996225606,582646479.8354912,138.0,46,0.0,0.0,0.0,0.0,268,39,0.5894495541692071,0.6026266739071477,0.7369143190640378,0.302026594220595,325.6363636363636,0.27
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=3,clairvoyant,2.0,0.0,0.5,clairvoyant,3,858,690,26,0.036312849162011177,0.11979166666666667,690,79.67718544569539,2098.418791298344,45.70262977362702,600.0000000000005,0,411,4,0,0,0.011515672574153637,0.40271463377221917,1476522064.1079478,270.0,90,0.0,0.0,0.0,0.0,276,28,0.5527007130109194,0.5802355599744186,0.702971704598064,0.29590036593973434,376.3636363636364,0.28
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=4,clairvoyant,2.0,0.0,0.5,clairvoyant,4,776,672,6,0.008849557522123894,0.028409090909090908,672,101.3722264212281,1844.3079934073085,23.126900060496393,600.0000000000005,0,141,0,0,0,0.013571413301528824,0.32800760909934634,1640959416.8346696,189.0,63,0.0,0.0,0.0,0.0,259,51,0.7069082171259965,0.7138935397332671,0.7107936639957265,0.3274839329627045,366.54545454545456,0.22
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=5,clairvoyant,2.0,0.0,0.5,clairvoyant,5,1032,806,51,0.059509918319719954,0.20164609053497942,806,83.363245304585,3293.5076150039417,111.27993927663643,600.0000000000005,0,1008,3,0,0,0.0295759135809586,0.29860881415231627,945867731.8834198,77.99999999999997,26,0.0,0.0,0.0,0.0,359,7,0.47606448772134746,0.5206695528175626,0.8703328775778619,0.3279045158195711,439.6363636363636,0.38
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=6,clairvoyant,2.0,0.0,0.5,clairvoyant,6,655,533,16,0.029143897996357013,0.10526315789473684,533,137.20686469296334,2923.397213167514,39.95820054948371,600.0000000000005,0,386,7,0,0,0.011927762291217156,0.44260237129981855,1280541447.0562851,135.0,45,0.0,0.0,0.0,0.0,264,31,0.5811203299442886,0.6093010834207029,0.6682116944484914,0.2819546844132597,290.72727272727275,0.23
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=7,clairvoyant,2.0,0.0,0.5,clairvoyant,7,847,686,14,0.02,0.0625,686,112.14669321117196,1846.5804935508163,72.2924024189251,600.0000000000005,0,362,4,0,0,0.012667782633260828,0.3488918438202154,853365033.5524619,117.0,39,0.0,0.0,0.0,0.0,255,27,0.5846405745052957,0.5990166623460588,0.7331505638152357,0.28335122416133113,374.1818181818182,0.29
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=8,clairvoyant,2.0,0.0,0.5,clairvoyant,8,877,700,27,0.037138927097661624,0.13513513513513514,700,109.47075006133701,3363.1111735588447,79.31063492666844,600.0000000000005,0,643,3,0,0,0.011540783956232599,0.48613388974993504,2070427076.6959996,135.0,45,0.0,0.0,0.0,0.0,313,15,0.5209609052415766,0.548755793143718,0.7505701755374256,0.28508559945937995,381.8181818181818,0.32
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=9,clairvoyant,2.0,0.0,0.5,clairvoyant,9,873,697,27,0.03729281767955801,0.1323529411764706,697,116.5273865490326,3267.0766341877256,96.50149505014492,600.0000000000005,0,609,3,0,0,0.007408726131361431,0.3442487186209454,1341886528.8454003,33.0,11,0.0,0.0,0.0,0.0,317,17,0.5312632992071381,0.5631204394775731,0.7794214032431689,0.31123520250047015,380.1818181818182,0.31
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.5_seed=10,clairvoyant,2.0,0.0,0.5,clairvoyant,10,740,653,5,0.007598784194528876,0.033783783783783786,653,119.50792026134923,2276.045194505792,61.52061793486404,600.0000000000005,0,148,4,0,0,0.006070380665398383,0.2651916683314509,1178168510.89167,84.0,28,0.0,0.0,0.0,0.0,247,28,0.6811148425804873,0.6911744921836679,0.7396867896432272,0.3404509115590735,356.1818181818182,0.26
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=1,clairvoyant,2.0,0.0,0.8,clairvoyant,1,660,562,1,0.0017761989342806395,0.006211180124223602,562,141.44787510285278,1829.6085287210924,78.63808495107983,600.0,0,125,3,0,0,0.0027472303191819745,0.3322669993437274,1185639777.772142,309.0,103,0.0,0.0,0.0,0.0,310,70,0.6889096525352779,0.6905377224044308,0.7188509874020655,0.28384749655575003,306.54545454545456,0.23
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=2,clairvoyant,2.0,0.0,0.8,clairvoyant,2,746,597,12,0.019704433497536946,0.0784313725490196,597,155.59184771906416,2193.5352406747293,108.74022701520695,600.0000000000005,0,326,1,0,0,0.006888254298243724,0.3042861996225606,582646479.8354912,138.0,46,0.0,0.0,0.0,0.0,268,39,0.5894495541692071,0.6026266739071477,0.7369143190640378,0.302026594220595,325.6363636363636,0.28
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=3,clairvoyant,2.0,0.0,0.8,clairvoyant,3,858,690,26,0.036312849162011177,0.11979166666666667,690,79.67718544569539,2098.418791298344,45.70262977362702,600.0000000000005,0,411,4,0,0,0.011515672574153637,0.40271463377221917,1476522064.1079478,270.0,90,0.0,0.0,0.0,0.0,276,28,0.5527007130109194,0.5802355599744186,0.702971704598064,0.29590036593973434,376.3636363636364,0.27
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=4,clairvoyant,2.0,0.0,0.8,clairvoyant,4,776,672,6,0.008849557522123894,0.028409090909090908,672,101.3722264212281,1844.3079934073085,23.126900060496393,600.0000000000005,0,141,0,0,0,0.013571413301528824,0.32800760909934634,1640959416.8346696,189.0,63,0.0,0.0,0.0,0.0,259,51,0.7069082171259965,0.7138935397332671,0.7107936639957265,0.3274839329627045,366.54545454545456,0.23
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=5,clairvoyant,2.0,0.0,0.8,clairvoyant,5,1032,806,51,0.059509918319719954,0.20164609053497942,806,83.363245304585,3293.5076150039417,111.27993927663643,600.0000000000005,0,1008,3,0,0,0.0295759135809586,0.29860881415231627,945867731.8834198,77.99999999999997,26,0.0,0.0,0.0,0.0,359,7,0.47606448772134746,0.5206695528175626,0.8703328775778619,0.3279045158195711,439.6363636363636,0.38
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=6,clairvoyant,2.0,0.0,0.8,clairvoyant,6,655,533,16,0.029143897996357013,0.10526315789473684,533,137.20686469296334,2923.397213167514,39.95820054948371,600.0000000000005,0,386,7,0,0,0.011927762291217156,0.44260237129981855,1280541447.0562851,135.0,45,0.0,0.0,0.0,0.0,264,31,0.5811203299442886,0.6093010834207029,0.6682116944484914,0.2819546844132597,290.72727272727275,0.23
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=7,clairvoyant,2.0,0.0,0.8,clairvoyant,7,847,686,14,0.02,0.0625,686,112.14669321117196,1846.5804935508163,72.2924024189251,600.0000000000005,0,362,4,0,0,0.012667782633260828,0.3488918438202154,853365033.5524619,117.0,39,0.0,0.0,0.0,0.0,255,27,0.5846405745052957,0.5990166623460588,0.7331505638152357,0.28335122416133113,374.1818181818182,0.3
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=8,clairvoyant,2.0,0.0,0.8,clairvoyant,8,877,700,27,0.037138927097661624,0.13513513513513514,700,109.47075006133701,3363.1111735588447,79.31063492666844,600.0000000000005,0,643,3,0,0,0.011540783956232599,0.48613388974993504,2070427076.6959996,135.0,45,0.0,0.0,0.0,0.0,313,15,0.5209609052415766,0.548755793143718,0.7505701755374256,0.28508559945937995,381.8181818181818,0.31
type=clairvoyant_rate_per_min=2.0_think_snr=0.0_tau=0.8_seed=9,clairvoyant,2.0,0.0,0.8,clairvoyant,9,873,697,27,0.03729281767955801,0.1323529411764706,697,116.5273865490326,3267.0766341877256,96.50149505014492,600.0000000000005,0,609,3,0,0,0.007408726131361431,0.3442487186209454,1341886528.8454003,33.0,11,0.0,0.0,0.0,0.0,317,17,0.5312632992071381,0.5631204394775731,0.7794214032431689,0.31123520250047015,380.1818181818182,0.32
